city,areaCode,areaLevel,keyword,page,returned_count,total_pages_hint,query_url,status,message
兰州市,620100,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620100&jobName=&offset=6&limit=20,ok,
嘉峪关市,620200,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620200&jobName=&offset=1&limit=20,ok,
嘉峪关市,620200,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620200&jobName=&offset=2&limit=20,ok,
嘉峪关市,620200,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620200&jobName=&offset=3&limit=20,ok,
嘉峪关市,620200,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620200&jobName=&offset=4&limit=20,ok,
嘉峪关市,620200,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620200&jobName=&offset=5&limit=20,ok,
嘉峪关市,620200,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620200&jobName=&offset=6&limit=20,ok,
金昌市,620300,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620300&jobName=&offset=1&limit=20,ok,
金昌市,620300,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620300&jobName=&offset=2&limit=20,ok,
金昌市,620300,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620300&jobName=&offset=3&limit=20,ok,
金昌市,620300,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620300&jobName=&offset=4&limit=20,ok,
金昌市,620300,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620300&jobName=&offset=5&limit=20,ok,
金昌市,620300,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620300&jobName=&offset=6&limit=20,ok,
白银市,620400,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620400&jobName=&offset=1&limit=20,ok,
白银市,620400,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620400&jobName=&offset=2&limit=20,ok,
白银市,620400,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620400&jobName=&offset=3&limit=20,ok,
白银市,620400,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620400&jobName=&offset=4&limit=20,ok,
白银市,620400,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620400&jobName=&offset=5&limit=20,ok,
白银市,620400,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620400&jobName=&offset=6&limit=20,ok,
天水市,620500,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620500&jobName=&offset=1&limit=20,ok,
天水市,620500,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620500&jobName=&offset=2&limit=20,ok,
天水市,620500,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620500&jobName=&offset=3&limit=20,ok,
天水市,620500,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620500&jobName=&offset=4&limit=20,ok,
天水市,620500,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620500&jobName=&offset=5&limit=20,ok,
天水市,620500,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620500&jobName=&offset=6&limit=20,ok,
武威市,620600,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620600&jobName=&offset=1&limit=20,ok,
武威市,620600,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620600&jobName=&offset=2&limit=20,ok,
武威市,620600,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620600&jobName=&offset=3&limit=20,ok,
武威市,620600,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620600&jobName=&offset=4&limit=20,ok,
武威市,620600,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620600&jobName=&offset=5&limit=20,ok,
武威市,620600,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620600&jobName=&offset=6&limit=20,ok,
张掖市,620700,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620700&jobName=&offset=1&limit=20,ok,
张掖市,620700,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620700&jobName=&offset=2&limit=20,ok,
张掖市,620700,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620700&jobName=&offset=3&limit=20,ok,
张掖市,620700,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620700&jobName=&offset=4&limit=20,ok,
张掖市,620700,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620700&jobName=&offset=5&limit=20,ok,
张掖市,620700,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620700&jobName=&offset=6&limit=20,ok,
平凉市,620800,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620800&jobName=&offset=1&limit=20,ok,
平凉市,620800,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620800&jobName=&offset=2&limit=20,ok,
平凉市,620800,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620800&jobName=&offset=3&limit=20,ok,
平凉市,620800,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620800&jobName=&offset=4&limit=20,ok,
平凉市,620800,prefecture,,5,17,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620800&jobName=&offset=5&limit=20,ok,
平凉市,620800,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620800&jobName=&offset=6&limit=20,ok,
酒泉市,620900,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620900&jobName=&offset=1&limit=20,ok,
酒泉市,620900,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620900&jobName=&offset=2&limit=20,ok,
酒泉市,620900,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620900&jobName=&offset=3&limit=20,ok,
酒泉市,620900,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620900&jobName=&offset=4&limit=20,ok,
酒泉市,620900,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620900&jobName=&offset=5&limit=20,ok,
酒泉市,620900,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=620900&jobName=&offset=6&limit=20,ok,
庆阳市,621000,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621000&jobName=&offset=1&limit=20,ok,
庆阳市,621000,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621000&jobName=&offset=2&limit=20,ok,
庆阳市,621000,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621000&jobName=&offset=3&limit=20,ok,
庆阳市,621000,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621000&jobName=&offset=4&limit=20,ok,
庆阳市,621000,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621000&jobName=&offset=5&limit=20,ok,
庆阳市,621000,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621000&jobName=&offset=6&limit=20,ok,
定西市,621100,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621100&jobName=&offset=1&limit=20,ok,
定西市,621100,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621100&jobName=&offset=2&limit=20,ok,
定西市,621100,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621100&jobName=&offset=3&limit=20,ok,
定西市,621100,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621100&jobName=&offset=4&limit=20,ok,
定西市,621100,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621100&jobName=&offset=5&limit=20,ok,
定西市,621100,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621100&jobName=&offset=6&limit=20,ok,
陇南市,621200,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621200&jobName=&offset=1&limit=20,ok,
陇南市,621200,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621200&jobName=&offset=2&limit=20,ok,
陇南市,621200,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621200&jobName=&offset=3&limit=20,ok,
陇南市,621200,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621200&jobName=&offset=4&limit=20,ok,
陇南市,621200,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621200&jobName=&offset=5&limit=20,ok,
陇南市,621200,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=621200&jobName=&offset=6&limit=20,ok,
临夏回族自治州,622900,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=622900&jobName=&offset=1&limit=20,ok,
临夏回族自治州,622900,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=622900&jobName=&offset=2&limit=20,ok,
临夏回族自治州,622900,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=622900&jobName=&offset=3&limit=20,ok,
临夏回族自治州,622900,prefecture,,4,0,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=622900&jobName=&offset=4&limit=20,ok,
甘南藏族自治州,623000,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=623000&jobName=&offset=1&limit=20,ok,
甘南藏族自治州,623000,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=623000&jobName=&offset=2&limit=20,ok,
甘南藏族自治州,623000,prefecture,,3,12,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=623000&jobName=&offset=3&limit=20,ok,
甘南藏族自治州,623000,prefecture,,4,0,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=623000&jobName=&offset=4&limit=20,ok,
青海省,63,province,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=63&jobName=&offset=1&limit=20,ok,
青海省,63,province,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=63&jobName=&offset=2&limit=20,ok,
青海省,63,province,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=63&jobName=&offset=3&limit=20,ok,
青海省,63,province,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=63&jobName=&offset=4&limit=20,ok,
青海省,63,province,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=63&jobName=&offset=5&limit=20,ok,
青海省,63,province,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=63&jobName=&offset=6&limit=20,ok,
西宁市,630100,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630100&jobName=&offset=1&limit=20,ok,
西宁市,630100,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630100&jobName=&offset=2&limit=20,ok,
西宁市,630100,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630100&jobName=&offset=3&limit=20,ok,
西宁市,630100,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630100&jobName=&offset=4&limit=20,ok,
西宁市,630100,prefecture,,5,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630100&jobName=&offset=5&limit=20,ok,
西宁市,630100,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630100&jobName=&offset=6&limit=20,ok,
海东市,630200,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630200&jobName=&offset=1&limit=20,ok,
海东市,630200,prefecture,,2,5,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630200&jobName=&offset=2&limit=20,ok,
海东市,630200,prefecture,,3,0,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=630200&jobName=&offset=3&limit=20,ok,
海北藏族自治州,632200,prefecture,,1,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632200&jobName=&offset=1&limit=20,ok,
海北藏族自治州,632200,prefecture,,2,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632200&jobName=&offset=2&limit=20,ok,
海北藏族自治州,632200,prefecture,,3,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632200&jobName=&offset=3&limit=20,ok,
海北藏族自治州,632200,prefecture,,4,20,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632200&jobName=&offset=4&limit=20,ok,
海北藏族自治州,632200,prefecture,,5,16,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632200&jobName=&offset=5&limit=20,ok,
海北藏族自治州,632200,prefecture,,6,0,0,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632200&jobName=&offset=6&limit=20,ok,
黄南藏族自治州,632300,prefecture,,1,18,10,https://www.ncss.cn/student/jobs/jobslist/ajax/?jobType=&monthPay=&industrySectors=&recruitType=&property=&categoryCode=&memberLevel=&keyUnits=&degreeCode=&sourcesName=&sourcesType=&areaCode=632300&jobName=&offset=1&limit=20,ok,
